STATUS  ,ITERATION ,CLIENT       ,DATE                     ,READY AFTER(MS) ,WATINGTIME(MS) ,REQUEST AFTER(MS) ,DONE AFTER(MS) ,MAX DELAY(MS)
CRAWLED ,url#21    ,OpenWPM_HL   ,2024-07-25T15:19:54.756Z ,         4392   ,             0 ,             6565 ,          6522 ,          142
CRAWLED ,url#21    ,puppeteer_HL ,2024-07-25T15:19:54.614Z ,          632   ,             0 ,             6423 ,          6453 ,          142
CRAWLED ,url#22    ,puppeteer    ,2024-07-25T15:20:29.653Z ,         1027   ,             0 ,             6805 ,          6876 ,          318
CRAWLED ,url#22    ,OpenWPM      ,2024-07-25T15:20:29.336Z ,         5938   ,             0 ,             6488 ,          6453 ,          318
CRAWLED ,url#22    ,OpenWPM_HL   ,2024-07-25T15:20:29.421Z ,         4547   ,             0 ,             6573 ,          6520 ,          318
CRAWLED ,url#22    ,puppeteer_HL ,2024-07-25T15:20:29.654Z ,          814   ,             0 ,             6806 ,          6873 ,          318
CRAWLED ,url#23    ,puppeteer    ,2024-07-25T15:20:54.262Z ,         1158   ,             0 ,             6723 ,          6749 ,          126
CRAWLED ,url#23    ,OpenWPM      ,2024-07-25T15:20:54.383Z ,         5862   ,             0 ,             6844 ,          6776 ,          126
CRAWLED ,url#23    ,OpenWPM_HL   ,2024-07-25T15:20:54.329Z ,         4714   ,             0 ,             6790 ,          6751 ,          126
CRAWLED ,url#23    ,puppeteer_HL ,2024-07-25T15:20:54.257Z ,          786   ,             0 ,             6718 ,          6751 ,          126
CRAWLED ,url#24    ,puppeteer    ,2024-07-25T15:21:18.851Z ,         1371   ,             0 ,             6375 ,          6415 ,          243
CRAWLED ,url#24    ,OpenWPM      ,2024-07-25T15:21:18.876Z ,         5517   ,             0 ,             6400 ,          6352 ,          243
CRAWLED ,url#24    ,OpenWPM_HL   ,2024-07-25T15:21:19.093Z ,         4353   ,             0 ,             6617 ,          6586 ,          243
CRAWLED ,url#24    ,puppeteer_HL ,2024-07-25T15:21:18.850Z ,          983   ,             0 ,             6374 ,          6429 ,          243
CRAWLED ,url#25    ,puppeteer    ,2024-07-25T15:21:44.156Z ,         1447   ,             0 ,             6932 ,          6977 ,           55
CRAWLED ,url#25    ,OpenWPM      ,2024-07-25T15:21:44.101Z ,         6071   ,             0 ,             6877 ,          6841 ,           55
CRAWLED ,url#25    ,OpenWPM_HL   ,2024-07-25T15:21:44.116Z ,         4740   ,             0 ,             6892 ,          6856 ,           55
CRAWLED ,url#25    ,puppeteer_HL ,2024-07-25T15:21:44.155Z ,         1102   ,             0 ,             6931 ,          6985 ,           55
CRAWLED ,url#26    ,puppeteer    ,2024-07-25T15:22:08.606Z ,         1152   ,             0 ,             6293 ,          6326 ,          300
CRAWLED ,url#26    ,OpenWPM      ,2024-07-25T15:22:08.732Z ,         5435   ,             0 ,             6419 ,          6384 ,          300
CRAWLED ,url#26    ,OpenWPM_HL   ,2024-07-25T15:22:08.432Z ,         4152   ,             0 ,             6119 ,          6080 ,          300
CRAWLED ,url#26    ,puppeteer_HL ,2024-07-25T15:22:08.610Z ,          684   ,             0 ,             6297 ,          6331 ,          300
CRAWLED ,url#27    ,puppeteer    ,2024-07-25T15:22:43.301Z ,         1080   ,             0 ,             6436 ,          6473 ,          190
CRAWLED ,url#27    ,OpenWPM      ,2024-07-25T15:22:43.484Z ,         5574   ,             0 ,             6619 ,          6563 ,          190
