STATUS      ,ITERATION ,CLIENT       ,DATE                     ,READY AFTER(MS) ,WATINGTIME(MS) ,REQUEST AFTER(MS) ,DONE AFTER(MS) ,MAX DELAY(MS)
CRAWLED     ,url#15    ,OpenWPM_HL   ,2024-07-24T19:04:18.196Z ,         4365   ,             0 ,             6227 ,          6202 ,          244
CRAWLED     ,url#15    ,puppeteer_HL ,2024-07-24T19:04:18.433Z ,          767   ,           693 ,             6464 ,          6518 ,          244
CRAWLED     ,url#16    ,OpenWPM      ,2024-07-24T19:04:42.607Z ,         5515   ,            11 ,             6056 ,          6036 ,          542
CRAWLED     ,url#16    ,puppeteer    ,2024-07-24T19:04:42.773Z ,         1427   ,           694 ,             6222 ,          6257 ,          542
CRAWLED     ,url#16    ,OpenWPM_HL   ,2024-07-24T19:04:43.149Z ,         4518   ,             0 ,             6598 ,          6580 ,          542
CRAWLED     ,url#16    ,puppeteer_HL ,2024-07-24T19:04:42.771Z ,          863   ,           693 ,             6220 ,          6254 ,          542
CRAWLED     ,url#17    ,OpenWPM      ,2024-07-24T19:05:07.805Z ,         5799   ,            11 ,             6509 ,          6457 ,          193
CRAWLED     ,url#17    ,puppeteer    ,2024-07-24T19:05:07.805Z ,         1191   ,           694 ,             6509 ,          6567 ,          193
CRAWLED     ,url#17    ,OpenWPM_HL   ,2024-07-24T19:05:07.991Z ,         4574   ,             0 ,             6695 ,          6666 ,          193
CRAWLED     ,url#17    ,puppeteer_HL ,2024-07-24T19:05:07.798Z ,         1106   ,           693 ,             6502 ,          6561 ,          193
CRAWLED     ,url#18    ,OpenWPM      ,2024-07-24T19:05:42.425Z ,         5522   ,            11 ,             6329 ,          6285 ,          130
CRAWLED     ,url#18    ,puppeteer    ,2024-07-24T19:05:42.325Z ,         1151   ,           694 ,             6229 ,          6287 ,          130
CRAWLED     ,url#18    ,OpenWPM_HL   ,2024-07-24T19:05:42.295Z ,         4565   ,             0 ,             6199 ,          6180 ,          130
CRAWLED     ,url#18    ,puppeteer_HL ,2024-07-24T19:05:42.322Z ,          726   ,           693 ,             6226 ,          6277 ,          130
CRAWLED     ,url#19    ,OpenWPM      ,2024-07-24T19:06:06.862Z ,         5691   ,            11 ,             6341 ,          6317 ,          223
CRAWLED     ,url#19    ,puppeteer    ,2024-07-24T19:06:06.924Z ,         1227   ,           694 ,             6403 ,          6462 ,          223
CRAWLED     ,url#19    ,OpenWPM_HL   ,2024-07-24T19:06:06.701Z ,         4322   ,             0 ,             6180 ,          6160 ,          223
CRAWLED     ,url#19    ,puppeteer_HL ,2024-07-24T19:06:06.913Z ,          787   ,           693 ,             6392 ,          6450 ,          223
CRAWLED     ,url#20    ,OpenWPM      ,2024-07-24T19:06:31.531Z ,         5565   ,            11 ,             6549 ,          6514 ,          369
CRAWLED     ,url#20    ,puppeteer    ,2024-07-24T19:06:31.260Z ,         1514   ,           694 ,             6278 ,          6308 ,          369
CRAWLED     ,url#20    ,OpenWPM_HL   ,2024-07-24T19:06:31.617Z ,         4149   ,             0 ,             6635 ,          6611 ,          369
CRAWLED     ,url#20    ,puppeteer_HL ,2024-07-24T19:06:31.248Z ,          659   ,           693 ,             6266 ,          6302 ,          369
CRAWLED     ,url#21    ,OpenWPM      ,2024-07-24T19:06:56.372Z ,         5768   ,            11 ,             6582 ,          6535 ,          193
CRAWLED     ,url#21    ,puppeteer    ,2024-07-24T19:06:56.265Z ,         1178   ,           694 ,             6475 ,          6503 ,          193
CRAWLED     ,url#21    ,OpenWPM_HL   ,2024-07-24T19:06:56.179Z ,         4365   ,             0 ,             6389 ,          6371 ,          193
