STATUS  ,ITERATION ,CLIENT       ,DATE                     ,READY AFTER(MS) ,WATINGTIME(MS) ,REQUEST AFTER(MS) ,DONE AFTER(MS) ,MAX DELAY(MS)
CRAWLED ,url#17    ,puppeteer    ,2024-07-23T17:47:21.028Z ,         1502   ,             0 ,             1992 ,          3327 ,         4779
CRAWLED ,url#17    ,OpenWPM_HL   ,2024-07-23T17:47:25.390Z ,         4607   ,             0 ,             6354 ,          6327 ,         4779
CRAWLED ,url#17    ,OpenWPM      ,2024-07-23T17:47:25.527Z ,         6039   ,             0 ,             6491 ,          6449 ,         4779
CRAWLED ,url#17    ,puppeteer_HL ,2024-07-23T17:47:20.748Z ,         1099   ,             0 ,             1712 ,          3006 ,         4779
CRAWLED ,url#18    ,puppeteer    ,2024-07-23T17:47:45.132Z ,         1168   ,             0 ,             1469 ,          2806 ,         5435
CRAWLED ,url#18    ,OpenWPM_HL   ,2024-07-23T17:47:50.567Z ,         4965   ,             0 ,             6904 ,          6887 ,         5435
CRAWLED ,url#18    ,OpenWPM      ,2024-07-23T17:47:50.034Z ,         5708   ,             0 ,             6371 ,          6353 ,         5435
CRAWLED ,url#18    ,puppeteer_HL ,2024-07-23T17:47:45.311Z ,         1065   ,             0 ,             1648 ,          2984 ,         5435
CRAWLED ,url#19    ,puppeteer    ,2024-07-23T17:48:10.422Z ,         1175   ,             0 ,             1668 ,          3006 ,         5369
CRAWLED ,url#19    ,OpenWPM_HL   ,2024-07-23T17:48:15.426Z ,         4676   ,             0 ,             6672 ,          6646 ,         5369
CRAWLED ,url#19    ,OpenWPM      ,2024-07-23T17:48:15.449Z ,         5977   ,             0 ,             6695 ,          6660 ,         5369
CRAWLED ,url#19    ,puppeteer_HL ,2024-07-23T17:48:10.080Z ,          717   ,             0 ,             1326 ,          2636 ,         5369
CRAWLED ,url#20    ,puppeteer    ,2024-07-23T17:48:35.477Z ,         1558   ,             0 ,             1863 ,          3196 ,         5677
CRAWLED ,url#20    ,OpenWPM_HL   ,2024-07-23T17:48:40.359Z ,         5053   ,             0 ,             6745 ,          6724 ,         5677
CRAWLED ,url#20    ,OpenWPM      ,2024-07-23T17:48:40.178Z ,         5717   ,             0 ,             6564 ,          6545 ,         5677
CRAWLED ,url#20    ,puppeteer_HL ,2024-07-23T17:48:34.682Z ,          632   ,             0 ,             1068 ,          2395 ,         5677
CRAWLED ,url#21    ,puppeteer    ,2024-07-23T17:49:00.228Z ,         1590   ,             0 ,             1753 ,          3056 ,         5760
CRAWLED ,url#21    ,OpenWPM_HL   ,2024-07-23T17:49:05.649Z ,         5448   ,             0 ,             7174 ,          7154 ,         5760
CRAWLED ,url#21    ,OpenWPM      ,2024-07-23T17:49:05.402Z ,         6279   ,             0 ,             6927 ,          6911 ,         5760
CRAWLED ,url#21    ,puppeteer_HL ,2024-07-23T17:48:59.889Z ,          930   ,             0 ,             1414 ,          2624 ,         5760
CRAWLED ,url#22    ,puppeteer    ,2024-07-23T17:49:35.525Z ,         1328   ,             0 ,             1705 ,          3006 ,         5436
CRAWLED ,url#22    ,OpenWPM_HL   ,2024-07-23T17:49:40.547Z ,         4676   ,             0 ,             6727 ,          6704 ,         5436
CRAWLED ,url#22    ,OpenWPM      ,2024-07-23T17:49:40.086Z ,         5557   ,             0 ,             6266 ,          6243 ,         5436
