STATUS  ,ITERATION ,CLIENT       ,DATE                     ,READY AFTER(MS) ,WATINGTIME(MS) ,REQUEST AFTER(MS) ,DONE AFTER(MS) ,MAX DELAY(MS)
CRAWLED ,url#17    ,puppeteer_HL ,2024-07-25T19:48:36.990Z ,         1230   ,             0 ,             1881 ,          3227 ,         5398
CRAWLED ,url#18    ,OpenWPM      ,2024-07-25T19:49:06.773Z ,         5924   ,             0 ,             6874 ,          6828 ,         5482
CRAWLED ,url#18    ,puppeteer    ,2024-07-25T19:49:01.488Z ,         1119   ,             0 ,             1589 ,          2907 ,         5482
CRAWLED ,url#18    ,OpenWPM_HL   ,2024-07-25T19:49:06.781Z ,         4932   ,             0 ,             6882 ,          6831 ,         5482
CRAWLED ,url#18    ,puppeteer_HL ,2024-07-25T19:49:01.299Z ,          899   ,             0 ,             1400 ,          2686 ,         5482
CRAWLED ,url#19    ,OpenWPM      ,2024-07-25T19:49:31.882Z ,         6086   ,             0 ,             6954 ,          6911 ,         5628
CRAWLED ,url#19    ,puppeteer    ,2024-07-25T19:49:26.424Z ,         1248   ,             0 ,             1496 ,          2849 ,         5628
CRAWLED ,url#19    ,OpenWPM_HL   ,2024-07-25T19:49:31.822Z ,         4635   ,             0 ,             6894 ,          6870 ,         5628
CRAWLED ,url#19    ,puppeteer_HL ,2024-07-25T19:49:26.254Z ,          724   ,             0 ,             1326 ,          2707 ,         5628
CRAWLED ,url#20    ,OpenWPM      ,2024-07-25T19:49:56.535Z ,         5622   ,             0 ,             6503 ,          6445 ,         4778
CRAWLED ,url#20    ,puppeteer    ,2024-07-25T19:49:51.889Z ,         1336   ,             0 ,             1857 ,          3150 ,         4778
CRAWLED ,url#20    ,OpenWPM_HL   ,2024-07-25T19:49:56.429Z ,         4357   ,             0 ,             6397 ,          6354 ,         4778
CRAWLED ,url#20    ,puppeteer_HL ,2024-07-25T19:49:51.757Z ,         1153   ,             0 ,             1725 ,          3005 ,         4778
CRAWLED ,url#21    ,OpenWPM      ,2024-07-25T19:50:20.952Z ,         5649   ,             0 ,             6274 ,          6220 ,         4731
CRAWLED ,url#21    ,puppeteer    ,2024-07-25T19:50:16.289Z ,         1076   ,             0 ,             1611 ,          2934 ,         4731
CRAWLED ,url#21    ,OpenWPM_HL   ,2024-07-25T19:50:20.954Z ,         4562   ,             0 ,             6276 ,          6249 ,         4731
CRAWLED ,url#21    ,puppeteer_HL ,2024-07-25T19:50:16.223Z ,          837   ,             0 ,             1545 ,          2878 ,         4731
CRAWLED ,url#22    ,OpenWPM      ,2024-07-25T19:50:55.701Z ,         5828   ,             0 ,             6598 ,          6554 ,         5168
CRAWLED ,url#22    ,puppeteer    ,2024-07-25T19:50:50.704Z ,         1110   ,             0 ,             1601 ,          2913 ,         5168
CRAWLED ,url#22    ,OpenWPM_HL   ,2024-07-25T19:50:55.613Z ,         4820   ,             0 ,             6510 ,          6474 ,         5168
CRAWLED ,url#22    ,puppeteer_HL ,2024-07-25T19:50:50.533Z ,          839   ,             0 ,             1430 ,          2763 ,         5168
CRAWLED ,url#23    ,OpenWPM      ,2024-07-25T19:51:20.319Z ,         5784   ,             0 ,             6481 ,          6427 ,         5043
CRAWLED ,url#23    ,puppeteer    ,2024-07-25T19:51:15.531Z ,         1116   ,             0 ,             1693 ,          3005 ,         5043
CRAWLED ,url#23    ,OpenWPM_HL   ,2024-07-25T19:51:20.344Z ,         4923   ,             0 ,             6506 ,          6441 ,         5043
CRAWLED ,url#23    ,puppeteer_HL ,2024-07-25T19:51:15.301Z ,          748   ,             0 ,             1463 ,          2792 ,         5043
CRAWLED ,url#24    ,OpenWPM      ,2024-07-25T19:51:44.920Z ,         5935   ,             0 ,             6475 ,          6449 ,         4869
CRAWLED ,url#24    ,puppeteer    ,2024-07-25T19:51:40.210Z ,         1263   ,             0 ,             1765 ,          3144 ,         4869
CRAWLED ,url#24    ,OpenWPM_HL   ,2024-07-25T19:51:44.802Z ,         4475   ,             0 ,             6357 ,          6320 ,         4869
CRAWLED ,url#24    ,puppeteer_HL ,2024-07-25T19:51:40.051Z ,          799   ,             0 ,             1606 ,          2919 ,         4869
CRAWLED ,url#25    ,OpenWPM      ,2024-07-25T19:52:19.674Z ,         6042   ,             0 ,             6782 ,          6723 ,         5295
CRAWLED ,url#25    ,puppeteer    ,2024-07-25T19:52:14.518Z ,         1235   ,             0 ,             1626 ,          2991 ,         5295
CRAWLED ,url#25    ,OpenWPM_HL   ,2024-07-25T19:52:19.632Z ,         4630   ,             0 ,             6740 ,          6714 ,         5295
CRAWLED ,url#25    ,puppeteer_HL ,2024-07-25T19:52:14.379Z ,          833   ,             0 ,             1487 ,          2786 ,         5295
CRAWLED ,url#26    ,OpenWPM      ,2024-07-25T19:52:43.716Z ,         5460   ,             0 ,             5916 ,          5893 ,         4812
CRAWLED ,url#26    ,puppeteer    ,2024-07-25T19:52:39.702Z ,         1475   ,             0 ,             1902 ,          3234 ,         4812
CRAWLED ,url#26    ,OpenWPM_HL   ,2024-07-25T19:52:44.459Z ,         4629   ,             0 ,             6659 ,          6633 ,         4812
CRAWLED ,url#26    ,puppeteer_HL ,2024-07-25T19:52:39.647Z ,         1223   ,             0 ,             1847 ,          3153 ,         4812
CRAWLED ,url#27    ,OpenWPM      ,2024-07-25T19:53:08.737Z ,         5613   ,             0 ,             6154 ,          6125 ,         5008
CRAWLED ,url#27    ,puppeteer    ,2024-07-25T19:53:04.385Z ,         1484   ,             0 ,             1802 ,          3057 ,         5008
CRAWLED ,url#27    ,OpenWPM_HL   ,2024-07-25T19:53:09.120Z ,         4740   ,             0 ,             6537 ,          6476 ,         5008
CRAWLED ,url#27    ,puppeteer_HL ,2024-07-25T19:53:04.112Z ,          969   ,             0 ,             1529 ,          2896 ,         5008
CRAWLED ,url#28    ,OpenWPM      ,2024-07-25T19:53:33.405Z ,         5566   ,             0 ,             6162 ,          6132 ,         4651
CRAWLED ,url#28    ,puppeteer    ,2024-07-25T19:53:28.936Z ,         1290   ,             0 ,             1693 ,          3060 ,         4651
CRAWLED ,url#28    ,OpenWPM_HL   ,2024-07-25T19:53:33.525Z ,         4186   ,             0 ,             6282 ,          6240 ,         4651
CRAWLED ,url#28    ,puppeteer_HL ,2024-07-25T19:53:28.874Z ,         1034   ,             0 ,             1631 ,          2951 ,         4651
CRAWLED ,url#29    ,OpenWPM      ,2024-07-25T19:53:58.158Z ,         5627   ,             0 ,             6489 ,          6452 ,         5473
CRAWLED ,url#29    ,puppeteer    ,2024-07-25T19:53:53.239Z ,         1345   ,             0 ,             1570 ,          2886 ,         5473
CRAWLED ,url#29    ,OpenWPM_HL   ,2024-07-25T19:53:58.320Z ,         4560   ,             0 ,             6651 ,          6616 ,         5473
CRAWLED ,url#29    ,puppeteer_HL ,2024-07-25T19:53:52.847Z ,          717   ,             0 ,             1178 ,          2476 ,         5473
CRAWLED ,url#30    ,OpenWPM      ,2024-07-25T19:54:33.040Z ,         5821   ,             0 ,             6769 ,          6726 ,         5430
CRAWLED ,url#30    ,puppeteer    ,2024-07-25T19:54:27.673Z ,         1168   ,             0 ,             1402 ,          2684 ,         5430
CRAWLED ,url#30    ,OpenWPM_HL   ,2024-07-25T19:54:33.103Z ,         4752   ,             0 ,             6832 ,          6794 ,         5430
CRAWLED ,url#30    ,puppeteer_HL ,2024-07-25T19:54:28.033Z ,         1198   ,             0 ,             1762 ,          3061 ,         5430
CRAWLED ,url#31    ,OpenWPM      ,2024-07-25T19:54:57.911Z ,         5992   ,             0 ,             6686 ,          6615 ,         5296
CRAWLED ,url#31    ,puppeteer    ,2024-07-25T19:54:53.081Z ,         1475   ,             0 ,             1856 ,          3139 ,         5296
CRAWLED ,url#31    ,OpenWPM_HL   ,2024-07-25T19:54:57.735Z ,         4731   ,             0 ,             6510 ,          6445 ,         5296
CRAWLED ,url#31    ,puppeteer_HL ,2024-07-25T19:54:52.615Z ,          931   ,             0 ,             1390 ,          2697 ,         5296
CRAWLED ,url#32    ,OpenWPM      ,2024-07-25T19:55:32.435Z ,         5784   ,             0 ,             6612 ,          6578 ,         5058
CRAWLED ,url#32    ,puppeteer    ,2024-07-25T19:55:27.543Z ,         1288   ,             0 ,             1720 ,          3055 ,         5058
CRAWLED ,url#32    ,OpenWPM_HL   ,2024-07-25T19:55:32.120Z ,         4394   ,             0 ,             6297 ,          6256 ,         5058
CRAWLED ,url#32    ,puppeteer_HL ,2024-07-25T19:55:27.377Z ,          879   ,             0 ,             1554 ,          2861 ,         5058
CRAWLED ,url#33    ,OpenWPM      ,2024-07-25T19:56:07.176Z ,         5809   ,             0 ,             6600 ,          6560 ,         5212
CRAWLED ,url#33    ,puppeteer    ,2024-07-25T19:56:02.205Z ,         1088   ,             0 ,             1629 ,          2979 ,         5212
CRAWLED ,url#33    ,OpenWPM_HL   ,2024-07-25T19:56:07.040Z ,         4341   ,             0 ,             6464 ,          6441 ,         5212
CRAWLED ,url#33    ,puppeteer_HL ,2024-07-25T19:56:01.964Z ,          789   ,             0 ,             1388 ,          2686 ,         5212
CRAWLED ,url#34    ,OpenWPM      ,2024-07-25T19:56:41.567Z ,         5693   ,             0 ,             6279 ,          6240 ,         5128
CRAWLED ,url#34    ,puppeteer    ,2024-07-25T19:56:36.928Z ,         1185   ,             0 ,             1640 ,          2929 ,         5128
CRAWLED ,url#34    ,OpenWPM_HL   ,2024-07-25T19:56:41.866Z ,         4516   ,             0 ,             6578 ,          6556 ,         5128
CRAWLED ,url#34    ,puppeteer_HL ,2024-07-25T19:56:36.738Z ,          854   ,             0 ,             1450 ,          2758 ,         5128
CRAWLED ,url#35    ,OpenWPM      ,2024-07-25T19:57:06.863Z ,         5852   ,             0 ,             6842 ,          6815 ,         5830
CRAWLED ,url#35    ,puppeteer    ,2024-07-25T19:57:01.698Z ,         1248   ,             0 ,             1677 ,          2956 ,         5830
CRAWLED ,url#35    ,OpenWPM_HL   ,2024-07-25T19:57:06.461Z ,         4391   ,             0 ,             6440 ,          6412 ,         5830
CRAWLED ,url#35    ,puppeteer_HL ,2024-07-25T19:57:01.033Z ,          552   ,             0 ,             1012 ,          2296 ,         5830
CRAWLED ,url#36    ,OpenWPM      ,2024-07-25T19:57:31.598Z ,         5522   ,             0 ,             6578 ,          6530 ,         4903
CRAWLED ,url#36    ,puppeteer    ,2024-07-25T19:57:26.793Z ,         1468   ,             0 ,             1773 ,          3070 ,         4903
CRAWLED ,url#36    ,OpenWPM_HL   ,2024-07-25T19:57:31.164Z ,         4378   ,             0 ,             6144 ,          6092 ,         4903
CRAWLED ,url#36    ,puppeteer_HL ,2024-07-25T19:57:26.695Z ,         1073   ,             0 ,             1675 ,          2980 ,         4903
CRAWLED ,url#37    ,OpenWPM      ,2024-07-25T19:58:06.448Z ,         5976   ,             0 ,             6760 ,          6731 ,         5387
CRAWLED ,url#37    ,puppeteer    ,2024-07-25T19:58:01.268Z ,         1126   ,             0 ,             1580 ,          2876 ,         5387
CRAWLED ,url#37    ,OpenWPM_HL   ,2024-07-25T19:58:06.486Z ,         4847   ,             0 ,             6798 ,          6758 ,         5387
CRAWLED ,url#37    ,puppeteer_HL ,2024-07-25T19:58:01.099Z ,          690   ,             0 ,             1411 ,          2724 ,         5387
